"gene","logFC","logCPM","PValue","FDR","topDE"
"GRIN3A",0.0443865631554581,5.89608388624685,0.795432128110767,0.925908432589596,"NA"
"IFI27L2",0.0352603466906606,6.11264907293578,0.795614762110834,0.926061823696207,"NA"
"WWOX",-0.0358432697995676,6.0825930115516,0.795659541695817,0.926061823696207,"NA"
"ARHGEF7",-0.0326310185578976,6.37984540840735,0.795760984080618,0.926124231833248,"NA"
"FGD5-AS1",0.0297272317211651,6.50442433924628,0.795942997844427,0.926201277862626,"NA"
"GFOD1",0.0352713923132737,6.18919146061594,0.795949514367062,0.926201277862626,"NA"
"TMEM99",-0.0420876004715962,5.77288812368831,0.796014729826058,0.926201277862626,"NA"
"SYAP1",0.0346913794625771,6.33081773400111,0.796018489556209,0.926201277862626,"NA"
"DTWD2",0.0411878969567003,5.98459872804925,0.796464121321858,0.926586573662604,"NA"
"FER1L5",-0.0429075286362959,5.26928108057736,0.796472496200492,0.926586573662604,"NA"
"SNX12",-0.030138692355954,6.22569909396358,0.796503035224423,0.926586573662604,"NA"
"NOMO1",0.0335619152072946,6.37922142178541,0.79668605791876,0.926586573662604,"NA"
"NBPF3",-0.033210179256594,6.03934370797306,0.796715312906129,0.926586573662604,"NA"
"AC133435.1",-0.050732653689023,5.29378507621711,0.79674124747521,0.926586573662604,"NA"
"HOXB2",-0.0457782443744567,5.70130116991192,0.796765502373522,0.926586573662604,"NA"
"COX6B1",0.0351098519956709,6.31188933846956,0.796872755940271,0.926586573662604,"NA"
"OLFML1",0.0362249083521835,6.24195783184866,0.796905786089698,0.926586573662604,"NA"
"MYD88",0.0334191564006119,6.24201338928284,0.796905786089698,0.926586573662604,"NA"
"WDR46",-0.0339465064316672,6.21313221701121,0.796910049957977,0.926586573662604,"NA"
"CD99",-0.0269475524227319,6.5557117680156,0.796952058080477,0.926586573662604,"NA"
"FAM21FP",-0.0503987798635371,5.3186383649372,0.796971628498296,0.926586573662604,"NA"
"TUBA3FP",-0.0515972791982728,5.34216548440577,0.797166310655606,0.926749352097493,"NA"
"CYP11A1",-0.04904676937966,5.64413015931589,0.797207345687914,0.926749352097493,"NA"
"CLVS1",-0.0557897458108142,5.39056424873257,0.797458123753151,0.926917272481787,"NA"
"AL391416.1",-0.0388848869963934,5.58414155531934,0.797524215723225,0.926917272481787,"NA"
"CETN2",0.0399318836365786,6.14679048281097,0.797560632486973,0.926917272481787,"NA"
"AC245884.8",-0.0413085711062751,5.56360046331318,0.797598129996559,0.926917272481787,"NA"
"AGAP7P",-0.042778129567031,5.54222619106063,0.797654573621245,0.926917272481787,"NA"
"HERC2P2",-0.0281577998801754,6.44308893281457,0.797657898800102,0.926917272481787,"NA"
"DCTD",0.0334589316619923,6.29325338508564,0.797728603274347,0.926917272481787,"NA"
"ECI2",0.0376308602664105,6.221486247604,0.797739752690993,0.926917272481787,"NA"
"AC005831.1",0.0434743086752475,5.57140112100602,0.797782562105051,0.926917272481787,"NA"
"C1orf174",0.0384478302220847,6.12632070174498,0.798364609092413,0.927388012781516,"NA"
"NSFL1C",-0.035008450339887,6.30889687666235,0.798400993752232,0.927388012781516,"NA"
"LRRC4C",-0.0341407997396966,5.96439737127405,0.798401593766534,0.927388012781516,"NA"
"MALRD1",0.0493990662751155,5.50755986967508,0.79845747820511,0.927388012781516,"NA"
"S100A16",-0.0375329849408614,6.16023245471427,0.798522932620664,0.927388012781516,"NA"
"PMPCA",-0.0374936965449005,6.16066943917896,0.798522932620664,0.927388012781516,"NA"
"AC020916.1",-0.0313563032613855,6.1600137814192,0.798522932620664,0.927388012781516,"NA"
"RALGDS",-0.0267811206811291,6.42056213500797,0.798582595781467,0.927401688048926,"NA"
"ACKR3",0.0320086700720343,6.45382016553999,0.798632539833489,0.927404075458137,"NA"
"ZNRD2",-0.0414351100322924,5.93283136480362,0.79904571368042,0.927828234268798,"NA"
"MARVELD3",0.0595310920721946,5.21923775178391,0.799111714021206,0.927849238787378,"NA"
"ARHGEF28",0.0358447571937601,6.10543323884147,0.799167166307869,0.927857994167757,"NA"
"EFL1P1",0.0572190725746029,5.25725256034306,0.799276318253783,0.927859749400996,"NA"
"PRDM10",-0.0300878700686213,6.1322894762037,0.799318925114135,0.927859749400996,"NA"
"PTGDR",-0.0377893614190594,5.91672664215417,0.799360325261088,0.927859749400996,"NA"
"AC006254.1",-0.033216358939385,5.91670731731428,0.799360325261088,0.927859749400996,"NA"
"DDI2",0.0316441565543311,6.43706835554349,0.799535762274877,0.928007765790546,"NA"
"SYNC",-0.0367623007364707,6.11964665089199,0.799713939529583,0.928104032752685,"NA"
"GMDS-DT",-0.0339123184516921,6.2714434604139,0.799714550993703,0.928104032752685,"NA"
"PALLD",-0.0279284786833669,6.49207367860855,0.799822247174058,0.928173396379003,"NA"
"LINC00926",0.0381305277180641,5.86239617590461,0.799947151022728,0.928237458553658,"NA"
"SYTL1",-0.0367905111452879,5.88451082833913,0.799973313191189,0.928237458553658,"NA"
"FBXL17",-0.0306671209563978,6.25910198855774,0.800151095932824,0.928320615116572,"NA"
"AL096870.1",0.0335221434323314,6.30599321362554,0.800188785920734,0.928320615116572,"NA"
"CACNA2D1",0.033159543973002,6.3053960544985,0.800188785920734,0.928320615116572,"NA"
"PCDHGC4",-0.0361845384001924,5.86801251684216,0.800271107358901,0.928360504679075,"NA"
"OAS3",-0.0283586813154173,6.37388299954794,0.80043369167564,0.928493493440578,"NA"
"ANKRD29",-0.0365297623545313,6.09161762332514,0.800497415767142,0.928511796463013,"NA"
"EHD3",0.0395155299443499,6.06026233100952,0.800766782101064,0.928712989709499,"NA"
"COQ5",0.0381619065652173,6.06071708490058,0.800766782101064,0.928712989709499,"NA"
"ABI2",0.0295934961659127,6.46493683506345,0.800872709218224,0.92875236314949,"NA"
"HNRNPH3",-0.0297703535308341,6.36252941419513,0.800896646937751,0.92875236314949,"NA"
"DDX56",-0.0350558998528961,6.23374292210957,0.801021860657674,0.928776041979903,"NA"
"PLK3",0.0391627359033102,6.1400211350472,0.80107747555897,0.928776041979903,"NA"
"E2F1",0.0486607198349634,5.62140081755535,0.801204193083096,0.928776041979903,"NA"
"SH2D3C",-0.0368680200868705,6.06245771830401,0.801271298346291,0.928776041979903,"NA"
"BACH2",-0.0343524786877097,6.06251118860188,0.801271298346291,0.928776041979903,"NA"
"AC004803.1",0.0462578260302737,5.81051394251414,0.801276741039724,0.928776041979903,"NA"
"EVL",-0.0314140434655934,6.35100502292531,0.80135960939547,0.928776041979903,"NA"
"PLEKHO1",-0.0269899828155877,6.35038493813457,0.80135960939547,0.928776041979903,"NA"
"GAR1",-0.0345762279157222,5.79999907748737,0.801396657104419,0.928776041979903,"NA"
"AKR1E2",-0.0336953293224514,5.7995726411011,0.801396657104419,0.928776041979903,"NA"
"PYM1",0.039143213611223,6.03847324275468,0.801563150541443,0.928872066636202,"NA"
"BATF2",-0.0400904744108117,5.78175784724791,0.801659799666835,0.928872066636202,"NA"
"GNAS",-0.029285555094138,6.62698230417396,0.801668879737233,0.928872066636202,"NA"
"CHKB-CPT1B",0.0423368589462794,5.59317767100178,0.801672731209643,0.928872066636202,"NA"
"EXOSC10",0.0315628426504369,6.33621103340243,0.801719332532486,0.928872066636202,"NA"
"AC048380.2",-0.041556270490152,5.76419886270988,0.801914827978282,0.92904298627826,"NA"
"ZNF331",0.0368109814356323,6.19499003818668,0.802027796929537,0.929118281709483,"NA"
"ESYT1",-0.0308874337923992,6.43840076655105,0.802229569063636,0.929240853788288,"NA"
"PREX1",-0.0269738774845029,6.4374939132151,0.802229569063636,0.929240853788288,"NA"
"PPIAP51",0.0419241726686165,5.52889626335211,0.802521999197525,0.929450760283893,"NA"
"RSBN1L",0.0313205390524261,6.31770988919167,0.802620800620176,0.929450760283893,"NA"
"AC015883.1",-0.0412106986757393,5.70956868766936,0.802626541361717,0.929450760283893,"NA"
"DNAJC18",0.0330381067533004,6.09802091720625,0.802744547530165,0.929450760283893,"NA"
"LIX1L",-0.0325927744773368,6.31472832594491,0.80274817623727,0.929450760283893,"NA"
"DNALI1",-0.038469250935342,6.00259568037811,0.802785665410059,0.929450760283893,"NA"
"PLEKHA7",-0.032370950284198,6.00216697929691,0.802785665410059,0.929450760283893,"NA"
"PDE3A",0.0374873277333233,6.24763673554734,0.802838198025784,0.929450760283893,"NA"
"PSMD9",0.0374116348554575,6.17393119984254,0.802890724403038,0.929450760283893,"NA"
"DARS2",0.0317347190882599,6.17482257922728,0.802890724403038,0.929450760283893,"NA"
"RPL4",0.0282084185041352,6.69632922074582,0.802999910011549,0.929521593382167,"NA"
"PNPO",-0.0352564158386413,6.16783085870123,0.803181978711443,0.929565839146758,"NA"
"PPP3R1",0.030127218399403,6.36690149651773,0.803182132936213,0.929565839146758,"NA"
"SPATS2L",0.0299961069175527,6.36681570673057,0.803182132936213,0.929565839146758,"NA"
"OR52B6",-0.0476162201188518,5.2308701919249,0.803519047234049,0.929748500096002,"NA"
"REXO2",0.0305436407902997,6.29956379847558,0.803524979820923,0.929748500096002,"NA"
"MEAK7",-0.0344730640676247,6.15449349711723,0.803610505770707,0.929748500096002,"NA"
"RNF169",0.034474545477163,6.41297346617717,0.803648505958156,0.929748500096002,"NA"
"RNF11",0.032858663919621,6.41378005168992,0.803648505958156,0.929748500096002,"NA"
"GYPC",-0.0345641373223367,6.29075875674037,0.80367322438341,0.929748500096002,"NA"
"RPS28",-0.0311839027048632,6.40389265779132,0.803679814618825,0.929748500096002,"NA"
"NDUFB2-AS1",-0.0549129724628063,5.25794820134889,0.803750529863526,0.929748500096002,"NA"
"LINC00504",0.0464278700630169,5.39492827516209,0.803772043199797,0.929748500096002,"NA"
"RPIA",-0.0381991109541859,5.95637432012915,0.803886969419383,0.929762988914695,"NA"
"NXF3",-0.0380602715872054,5.57480371796286,0.8039024032566,0.929762988914695,"NA"
"GABARAP",0.0340003128436612,6.45870193086271,0.804029808184669,0.929762988914695,"NA"
"EIPR1-IT1",0.0627875878601803,5.20356472528396,0.804067299910649,0.929762988914695,"NA"
"GOLGA8B",0.0296324638118909,6.34910848624766,0.804102052602312,0.929762988914695,"NA"
"CHP1",-0.0313843881710925,6.39283370926023,0.804164086806007,0.929762988914695,"NA"
"ZMAT5",-0.0387301584556231,5.94122644766307,0.804246490664087,0.929762988914695,"NA"
"ENPP7P4",-0.0470923131321225,5.49138968877697,0.804313339322403,0.929762988914695,"NA"
"EID1",0.0313583408634544,6.50331571113412,0.804334642041241,0.929762988914695,"NA"
"AL589843.2",-0.0425441773269922,5.44615919557812,0.804406390523446,0.929762988914695,"NA"
"SLC38A7",-0.0333866176059274,6.12685998525596,0.804463365580018,0.929762988914695,"NA"
"HNRNPA1P48",0.0448787826346703,5.82702722118905,0.804563293902605,0.929762988914695,"NA"
"TTBK2",0.0326238726122158,6.39609302312282,0.804581360921969,0.929762988914695,"NA"
"TMEM196",-0.0312652908737582,6.26601660960781,0.804597334696336,0.929762988914695,"NA"
"ELAVL1",-0.0307566488330473,6.26500588269742,0.804597334696336,0.929762988914695,"NA"
"TRAF3IP2",-0.0302977257850918,6.26538099669357,0.804597334696336,0.929762988914695,"NA"
"ALKBH2",-0.0342400568518973,5.92472706210395,0.804601864363348,0.929762988914695,"NA"
"PLSCR4",-0.0308009172528837,6.3806458614719,0.804648750088314,0.929762988914695,"NA"
"MARF1",-0.0256393935381193,6.47618149697668,0.804818525279459,0.929903678811647,"NA"
"AC010245.2",0.04665548248184,5.64234296037041,0.804931852695676,0.929915973903241,"NA"
"WRAP53",-0.0403108091408519,5.90933999076475,0.804952857559728,0.929915973903241,"NA"
"NID2",0.0293084421086311,6.44220777789989,0.804973220412782,0.929915973903241,"NA"
"MAGI3",-0.0314307005947227,6.25248120358438,0.8050589179265,0.929959499228428,"NA"
"RFFL",0.0311754950694558,6.2611666770455,0.80534125990455,0.930174678792361,"NA"
"PATL1",0.0299603056073507,6.26105243635413,0.80534125990455,0.930174678792361,"NA"
"SKIDA1",0.0436159561316784,5.61253311632892,0.805475979986204,0.930267881406332,"NA"
"TRAPPC10",0.0332408790707122,6.37805940447807,0.805518026608633,0.930267881406332,"NA"
"TAGLN2",0.0297198968661164,6.57257290985184,0.805708133068876,0.930347015945337,"NA"
"KCTD5",-0.0370727158945816,6.08408037620039,0.805730669804564,0.930347015945337,"NA"
"OLFM1",-0.0350963556241578,6.08437773801703,0.805730669804564,0.930347015945337,"NA"
"KPNA6",0.029043459822172,6.42554141136136,0.80592084566021,0.930511124846815,"NA"
"TRIM6",-0.0343957580570271,5.85940897405766,0.80597701629398,0.930520501821225,"NA"
"ZNF621",-0.0302655002753709,6.34579073620986,0.806104837374294,0.930608646863242,"NA"
"ROMO1",-0.030211951856379,6.0698634781195,0.806149471226776,0.930608646863242,"NA"
"COPS6",-0.0332714085113862,6.21437158059312,0.806441142753835,0.930889859365249,"NA"
"ARL16",-0.0324612556945936,6.05477800629974,0.806566256763259,0.930978789395475,"NA"
"ADAMTS3",-0.0323464590490234,6.04071757028525,0.80698089722516,0.931378234680113,"NA"
"NINJ2",0.0405135093761521,5.87072148000794,0.80703216777188,0.931378234680113,"NA"
"FAM122A",0.0342890972738157,6.2212691026064,0.807167679144769,0.931378234680113,"NA"
"TOR1AIP1",0.0306593754067743,6.45309932506954,0.807204107222561,0.931378234680113,"NA"
"NDUFA2",0.0366645440157761,6.06780523890365,0.807211450225952,0.931378234680113,"NA"
"CFAP300",-0.0328421165729329,5.79194000428803,0.807264495685025,0.931378234680113,"NA"
"TTC3P1",0.0341779828202076,6.14681826089848,0.807289278706951,0.931378234680113,"NA"
"PCGF3",-0.0277933346669892,6.42152483268017,0.807330824739983,0.931378234680113,"NA"
"AC093323.1",-0.0351564025768733,6.02664836629379,0.807393256418968,0.931378234680113,"NA"
"GADD45A",-0.0316793633729962,6.02596972033971,0.807393256418968,0.931378234680113,"NA"
"GUCD1",-0.0292846184312156,6.30920439365878,0.807563489543831,0.931519121955199,"NA"
"AP003108.2",-0.0345969332248755,6.01048122924612,0.807803190699541,0.931646606614467,"NA"
"MRPS27",0.0357994452560333,6.27276993023208,0.807814508116692,0.931646606614467,"NA"
"DAGLB",-0.0281175460298251,6.17429801289507,0.807818332039148,0.931646606614467,"NA"
"SP140L",0.0377664385391493,6.20079200287841,0.808084502241968,0.931774467842635,"NA"
"PIK3CD",0.0352255138300134,6.20043022277348,0.808084502241968,0.931774467842635,"NA"
"LZIC",0.0340834350610406,6.20098751172391,0.808084502241968,0.931774467842635,"NA"
"AQP11",-0.0429395120957124,5.73896270488437,0.808159585770752,0.931774467842635,"NA"
"ZBTB44",0.0305065246647009,6.43643650877038,0.808169768478403,0.931774467842635,"NA"
"CHAMP1",-0.0316395467978981,6.16049544204683,0.808275969348443,0.931841434837597,"NA"
"AC079336.5",0.0578880844782952,5.38123755303532,0.808444901871809,0.931925236288658,"NA"
"AC009084.2",0.0439517751533434,5.38082307219894,0.808444901871809,0.931925236288658,"NA"
"AC092139.3",0.0429198134179108,5.93619540745672,0.80853104715168,0.93196906488539,"NA"
"TMEM42",-0.0388226599197031,5.98177282549177,0.808615169757745,0.932010556929443,"NA"
"FREM1",-0.0348397697873225,6.14844440560755,0.808732772594993,0.932055790803012,"NA"
"CDK4",0.0349628836581783,6.2539692135514,0.808750671726418,0.932055790803012,"NA"
"KIF3A",0.0313289475638527,6.18158236568361,0.809003615408373,0.932291818863348,"NA"
"RPL23AP53",0.0465407018299507,5.63181090007871,0.809195979223629,0.932458011046341,"NA"
"AC022498.2",0.0420065731613213,5.91091239726248,0.809346388004075,0.932529013374347,"NA"
"DCBLD2",-0.0298311603093383,6.37551594845752,0.809353901517919,0.932529013374347,"NA"
"GARNL3",-0.0333798193804885,6.11995796972285,0.809643558793676,0.932807255612965,"NA"
"FAM120B",0.0336934091330063,6.35343163417544,0.809754003212171,0.932879002153891,"NA"
"GSTP1",0.0282694402949349,6.40153419936221,0.8101151075916,0.933239496378498,"NA"
"TUBGCP3",0.0287071438281462,6.28585626685319,0.810258632764154,0.933349314900703,"NA"
"MTERF4",-0.0283768323651106,6.35229398671225,0.810369513740026,0.933421519246378,"NA"
"AC115102.1",-0.0569118734773254,5.16722648645117,0.810559310857937,0.933584608901797,"NA"
"AC015813.6",0.035401716563732,5.97663140693653,0.810660952479309,0.933590628313172,"NA"
"ZNF596",0.0339658915869006,5.97603173783237,0.810660952479309,0.933590628313172,"NA"
"VPS35L",0.0290885374493984,6.33557839972951,0.810723075666027,0.933606652990918,"NA"
"CCT7P1",-0.0486183524911074,5.50237157977223,0.810854365974787,0.933618826020245,"NA"
"TBC1D22B",0.0348126629919928,6.06035765871735,0.810872343262983,0.933618826020245,"NA"
"BMS1",-0.0260702336619798,6.34003836532102,0.810878273967806,0.933618826020245,"NA"
"TGIF2",-0.0342164770745959,6.07803022925132,0.811001379415835,0.933647137919911,"NA"
"STK19",-0.0299109285004991,6.0766186493339,0.811001379415835,0.933647137919911,"NA"
"USP31",0.0336736704755168,6.26614367849802,0.81121818853468,0.933647137919911,"NA"
"ELMO2",0.0331974243481191,6.26602773067465,0.81121818853468,0.933647137919911,"NA"
"Z98885.1",-0.0444976026185226,5.31949448118023,0.811369179658949,0.933647137919911,"NA"
"KRT18P15",-0.0472744595208439,5.36892723374286,0.811379193001629,0.933647137919911,"NA"
"RNF39",-0.045849355289097,5.36807028328086,0.811379193001629,0.933647137919911,"NA"
"CACNA2D3",0.047906844087361,5.70795662761723,0.811454686771143,0.933647137919911,"NA"
"ACAA1",-0.0351206890680096,6.20835701319766,0.81145881796301,0.933647137919911,"NA"
"AHCYL2",-0.0289908654747164,6.20775746585115,0.81145881796301,0.933647137919911,"NA"
"ACTR5",0.0418359863509445,5.95184448216859,0.811519770199909,0.933647137919911,"NA"
"NR2F2-AS1",0.0414187943457332,5.95137769416072,0.811519770199909,0.933647137919911,"NA"
"ETFDH",0.033906833996231,6.19445194620451,0.811577812648135,0.933647137919911,"NA"
"RAB33B",0.0323135448274961,6.19403873934823,0.811577812648135,0.933647137919911,"NA"
"SHROOM4",0.0282025429574318,6.3170015865378,0.811696502687118,0.933728213307914,"NA"
"NAP1L1",0.0264226587185083,6.56108711210724,0.81183614879535,0.933771409439415,"NA"
"AL354718.1",0.0563315871187504,5.47202627315196,0.811925669317509,0.933771409439415,"NA"
"AP000350.7",0.0540735074029332,5.47219533977117,0.811925669317509,0.933771409439415,"NA"
"PPP1R7",-0.02980964511985,6.19550064044939,0.811945564345724,0.933771409439415,"NA"
"ANKLE2",-0.0301433434378472,6.41675008848897,0.81197513864297,0.933771409439415,"NA"
"AL122035.2",-0.0324344110866096,5.83453899998795,0.81210222727155,0.933862106367843,"NA"
"ABHD12",0.0301619122892502,6.24729178146471,0.812181530947281,0.93389784635584,"NA"
"TRIM68",-0.031115859592841,6.03374035822238,0.812346809977755,0.934017619607357,"NA"
"KIF6",0.0526435555965342,5.43749956302031,0.812382153499242,0.934017619607357,"NA"
"RFTN2",0.0358850804861322,6.17324972483186,0.812526217847371,0.934043024631603,"NA"
"MFAP1",0.0306697481302119,6.17389675042861,0.812526217847371,0.934043024631603,"NA"
"HMGN2",0.031920890013529,6.4584197628321,0.812599235035457,0.934043024631603,"NA"
"CWF19L2",0.0302690855378155,6.29827591421766,0.812674301150793,0.934043024631603,"NA"
"SFTPD-AS1",0.0484376051402376,5.40335609763554,0.812800445258737,0.934043024631603,"NA"
"AGO2",-0.0262923525869456,6.48792319581957,0.812844600290734,0.934043024631603,"NA"
"ANKH",0.0275470466521852,6.58678465387598,0.812882262417505,0.934043024631603,"NA"
"EPB41L5",-0.035314345630876,6.16847150950114,0.812918400330196,0.934043024631603,"NA"
